strain_name,latitude,longitude,date
AB183004,34.69,135.1955,2003-07-08
AB238695,34.69,135.1955,2003-07-08
AB247314,37.75,140.4668,2003-07-08
AB247315,37.75,140.4668,2003-07-08
AB247316,37.75,140.4668,2002-07-08
AB247317,37.75,140.4668,2003-07-08
AB247318,37.75,140.4668,2003-07-08
AB247319,37.75,140.4668,2003-07-08
AB550338,38.2402,140.3625,1975-07-08
AB550339,38.2402,140.3625,1975-07-08
AF302996,39.908222,116.391027,1998-07-08
AY179602,28.614387,77.19934,2001-07-08
AY465356,39.908222,116.391027,2003-07-08
AY817065,25.039868,121.511879,2004-07-08
AY817069,25.039868,121.511879,2004-07-08
AY817070,25.039868,121.511879,2004-07-08
AY817071,25.039868,121.511879,2004-07-08
AY817072,25.039868,121.511879,2004-07-08
AY817081,25.039868,121.511879,2004-07-08
AY817083,25.039868,121.511879,2004-07-08
AY817084,25.039868,121.511879,2004-07-08
AY817085,25.039868,121.511879,2004-07-08
AY817086,25.039868,121.511879,2004-07-08
AY817087,25.039868,121.511879,2004-07-08
AY895129,39.908222,116.391027,2004-07-08
AY895130,39.908222,116.391027,2002-07-08
AY895131,39.908222,116.391027,2004-07-08
AY895132,39.908222,116.391027,2001-07-08
AY895133,39.908222,116.391027,2003-07-08
AY895134,39.908222,116.391027,2001-07-08
AY895135,39.908222,116.391027,2003-07-08
AY895136,39.908222,116.391027,2002-07-08
AY895137,39.908222,116.391027,2004-07-08
AY895138,39.908222,116.391027,2003-07-08
AY895139,39.908222,116.391027,2004-07-08
AY895140,39.908222,116.391027,2004-07-08
AY895141,39.908222,116.391027,2004-07-08
AY895142,39.908222,116.391027,2004-07-08
AY895143,39.908222,116.391027,2004-07-08
AY895144,39.908222,116.391027,2004-07-08
AY895145,39.908222,116.391027,2004-07-08
DQ008991,25.039868,121.511879,2004-07-08
DQ008992,25.039868,121.511879,2004-07-08
DQ008994,25.039868,121.511879,2004-07-08
DQ008995,25.039868,121.511879,2004-07-08
DQ008997,25.039868,121.511879,2004-07-08
DQ100442,25.039868,121.511879,2005-07-08
DQ100443,25.039868,121.511879,2005-07-08
DQ100444,25.039868,121.511879,2005-07-08
DQ133459,25.039868,121.511879,2004-07-08
EF373576,25.039868,121.511879,2004-07-08
EU051045,21.039311,105.83415,2005-07-08
EU051072,21.039311,105.83415,2005-07-08
EU051074,21.039311,105.83415,2005-07-08
EU051077,21.039311,105.83415,2005-07-08
EU051084,21.039311,105.83415,2005-07-08
EU051085,21.039311,105.83415,2005-07-08
EU051086,21.039311,105.83415,2005-07-08
EU051088,21.039311,105.83415,2005-07-08
EU051119,21.039311,105.83415,2005-07-08
EU051139,21.039311,105.83415,2005-07-08
EU131776,25.039868,121.511879,2002-07-08
EU703812,39.908222,116.391027,2008-07-08
EU703813,39.908222,116.391027,2008-04-08
EU703814,39.908222,116.391027,2008-07-08
EU780699,39.908222,116.391027,2007-07-08
EU780700,39.908222,116.391027,2007-07-08
EU780701,39.908222,116.391027,2008-07-08
EU780702,39.908222,116.391027,2008-07-08
EU780703,39.908222,116.391027,2007-07-08
EU812515,39.908222,116.391027,2008-05-08
EU862482,39.908222,116.391027,2008-07-08
EU862483,39.908222,116.391027,2008-07-08
EU862484,39.908222,116.391027,2008-07-08
EU864507,39.908222,116.391027,2008-07-08
EU925772,3.1328934,101.696,2007-07-08
FJ158600,39.908222,116.391027,2008-07-08
FJ158601,39.908222,116.391027,2008-07-08
FJ194964,39.908222,116.391027,2008-05-08
FJ194965,39.908222,116.391027,2008-05-08
FJ357373,25.039868,121.511879,2004-07-08
FJ357374,25.039868,121.511879,2005-07-08
FJ360544,39.908222,116.391027,2008-05-08
FJ360545,39.908222,116.391027,2008-05-08
FJ360546,39.908222,116.391027,2008-05-08
FJ439769,39.908222,116.391027,2008-05-08
FJ606447,39.908222,116.391027,2008-07-08
FJ606448,39.908222,116.391027,2008-07-08
FJ606449,39.908222,116.391027,2008-07-08
FJ606450,39.908222,116.391027,2008-06-08
FJ607334,39.908222,116.391027,2008-05-08
FJ607335,39.908222,116.391027,2008-05-08
FJ607336,39.908222,116.391027,2008-05-08
FJ607337,39.908222,116.391027,2008-05-08
FJ607338,39.908222,116.391027,2008-05-08
FJ713137,39.908222,116.391027,2009-07-08
FJ828519,39.908222,116.391027,2008-07-08
GQ892830,39.908222,116.391027,2008-04-08
GQ994988,39.908222,116.391027,2009-04-08
GQ994989,39.908222,116.391027,2009-04-08
GQ994990,39.908222,116.391027,2009-04-08
GQ994991,39.908222,116.391027,2009-04-08
GQ994992,39.908222,116.391027,2009-04-08
GU196833,39.908222,116.391027,2009-04-08
GU350629,39.908222,116.391027,2008-05-08
GU366191,39.908222,116.391027,2008-05-08
GU396280,39.908222,116.391027,2009-07-08
GU459070,39.908222,116.391027,2008-07-08
GU459071,39.908222,116.391027,2008-07-08
HM002484,39.908222,116.391027,2008-05-07
HM002485,39.908222,116.391027,2008-05-25
HM002486,39.908222,116.391027,2008-05-30
HM002487,39.908222,116.391027,2008-07-31
HM002488,39.908222,116.391027,2009-04-10
HM002489,39.908222,116.391027,2009-05-05
HM003207,39.908222,116.391027,2008-07-08
HM053669,39.908222,116.391027,2008-06-28
HM053670,39.908222,116.391027,2009-04-30
HM053671,39.908222,116.391027,2009-08-12
HQ129932,39.908222,116.391027,2006-07-08
HQ188292,39.908222,116.391027,2008-05-08
HQ325852,39.908222,116.391027,2010-08-20
HQ407557,39.908222,116.391027,2010-07-08
HQ426649,39.908222,116.391027,2010-07-08
U05876,-33.926207,18.419341,1987-07-08
