strain_name,latitude,longitude,date
AY123946,38.897159,-77.036207,1994-07-08
EF063152,25.039868,121.511879,2006-07-08
EU051005,21.039311,105.83415,2005-07-08
EU051006,21.039311,105.83415,2005-07-08
EU051007,21.039311,105.83415,2005-07-08
EU051008,21.039311,105.83415,2005-07-08
EU051009,21.039311,105.83415,2005-07-08
EU051010,21.039311,105.83415,2005-07-08
EU051011,21.039311,105.83415,2005-07-08
EU051012,21.039311,105.83415,2005-07-08
EU051013,21.039311,105.83415,2005-07-08
EU051014,21.039311,105.83415,2005-07-08
EU051015,21.039311,105.83415,2005-07-08
EU051016,21.039311,105.83415,2005-07-08
EU051017,21.039311,105.83415,2005-07-08
EU051018,21.039311,105.83415,2005-07-08
EU051019,21.039311,105.83415,2005-07-08
EU051020,21.039311,105.83415,2005-07-08
EU051021,21.039311,105.83415,2005-07-08
EU051022,21.039311,105.83415,2005-07-08
EU051023,21.039311,105.83415,2005-07-08
EU051024,21.039311,105.83415,2005-07-08
EU051025,21.039311,105.83415,2005-07-08
EU051026,21.039311,105.83415,2005-07-08
EU051027,21.039311,105.83415,2005-07-08
EU051028,21.039311,105.83415,2005-07-08
EU051029,21.039311,105.83415,2005-07-08
EU051030,21.039311,105.83415,2005-07-08
EU051031,21.039311,105.83415,2005-07-08
EU051032,21.039311,105.83415,2005-07-08
EU051033,21.039311,105.83415,2005-07-08
EU051034,21.039311,105.83415,2005-07-08
EU051035,21.039311,105.83415,2005-07-08
EU051036,21.039311,105.83415,2005-07-08
EU051037,21.039311,105.83415,2005-07-08
EU051038,21.039311,105.83415,2005-07-08
EU051039,21.039311,105.83415,2005-07-08
EU051040,21.039311,105.83415,2005-07-08
EU051041,21.039311,105.83415,2005-07-08
EU051042,21.039311,105.83415,2005-07-08
EU051043,21.039311,105.83415,2005-07-08
EU051044,21.039311,105.83415,2005-07-08
EU051046,21.039311,105.83415,2005-07-08
EU051047,21.039311,105.83415,2005-07-08
EU051048,21.039311,105.83415,2005-07-08
EU051049,21.039311,105.83415,2005-07-08
EU051050,21.039311,105.83415,2005-07-08
EU051051,21.039311,105.83415,2005-07-08
EU051052,21.039311,105.83415,2005-07-08
EU051053,21.039311,105.83415,2005-07-08
EU051054,21.039311,105.83415,2005-07-08
EU051055,21.039311,105.83415,2005-07-08
EU051056,21.039311,105.83415,2005-07-08
EU051057,21.039311,105.83415,2005-07-08
EU051058,21.039311,105.83415,2005-07-08
EU051059,21.039311,105.83415,2005-07-08
EU051060,21.039311,105.83415,2005-07-08
EU051061,21.039311,105.83415,2005-07-08
EU051062,21.039311,105.83415,2005-07-08
EU051063,21.039311,105.83415,2005-07-08
EU051064,21.039311,105.83415,2005-07-08
EU051065,21.039311,105.83415,2005-07-08
EU051066,21.039311,105.83415,2005-07-08
EU051067,21.039311,105.83415,2005-07-08
EU051068,21.039311,105.83415,2005-07-08
EU051069,21.039311,105.83415,2005-07-08
EU051070,21.039311,105.83415,2005-07-08
EU051071,21.039311,105.83415,2005-07-08
EU051073,21.039311,105.83415,2005-07-08
EU051075,21.039311,105.83415,2005-07-08
EU051076,21.039311,105.83415,2005-07-08
EU051078,21.039311,105.83415,2005-07-08
EU051079,21.039311,105.83415,2005-07-08
EU051080,21.039311,105.83415,2005-07-08
EU051081,21.039311,105.83415,2005-07-08
EU051082,21.039311,105.83415,2005-07-08
EU051083,21.039311,105.83415,2005-07-08
EU051087,21.039311,105.83415,2005-07-08
EU051090,21.039311,105.83415,2005-07-08
EU051091,21.039311,105.83415,2005-07-08
EU051093,21.039311,105.83415,2005-07-08
EU051094,21.039311,105.83415,2005-07-08
EU051095,21.039311,105.83415,2005-07-08
EU051096,21.039311,105.83415,2005-07-08
EU051097,21.039311,105.83415,2005-07-08
EU051098,21.039311,105.83415,2005-07-08
EU051099,21.039311,105.83415,2005-07-08
EU051100,21.039311,105.83415,2005-07-08
EU051101,21.039311,105.83415,2005-07-08
EU051102,21.039311,105.83415,2005-07-08
EU051103,21.039311,105.83415,2005-07-08
EU051104,21.039311,105.83415,2005-07-08
EU051105,21.039311,105.83415,2005-07-08
EU051106,21.039311,105.83415,2005-07-08
EU051107,21.039311,105.83415,2005-07-08
EU051108,21.039311,105.83415,2005-07-08
EU051109,21.039311,105.83415,2005-07-08
EU051110,21.039311,105.83415,2005-07-08
EU051111,21.039311,105.83415,2005-07-08
EU051112,21.039311,105.83415,2005-07-08
EU051113,21.039311,105.83415,2005-07-08
EU051114,21.039311,105.83415,2005-07-08
EU051115,21.039311,105.83415,2005-07-08
EU051116,21.039311,105.83415,2005-07-08
EU051117,21.039311,105.83415,2005-07-08
EU051118,21.039311,105.83415,2005-07-08
EU051120,21.039311,105.83415,2005-07-08
EU051121,21.039311,105.83415,2005-07-08
EU051122,21.039311,105.83415,2005-07-08
EU051123,21.039311,105.83415,2005-07-08
EU051124,21.039311,105.83415,2005-07-08
EU051125,21.039311,105.83415,2005-07-08
EU051126,21.039311,105.83415,2005-07-08
EU051127,21.039311,105.83415,2005-07-08
EU051128,21.039311,105.83415,2005-07-08
EU051129,21.039311,105.83415,2005-07-08
EU051130,21.039311,105.83415,2005-07-08
EU051131,21.039311,105.83415,2005-07-08
EU051132,21.039311,105.83415,2005-07-08
EU051133,21.039311,105.83415,2005-07-08
EU051134,21.039311,105.83415,2005-07-08
EU051135,21.039311,105.83415,2005-07-08
EU051136,21.039311,105.83415,2005-07-08
EU051137,21.039311,105.83415,2005-07-08
EU051138,21.039311,105.83415,2005-07-08
EU051140,21.039311,105.83415,2005-07-08
EU051141,21.039311,105.83415,2005-07-08
EU051142,21.039311,105.83415,2005-07-08
EU051143,21.039311,105.83415,2005-07-08
EU051144,21.039311,105.83415,2005-07-08
EU051145,21.039311,105.83415,2005-07-08
EU051146,21.039311,105.83415,2005-07-08
EU051147,21.039311,105.83415,2005-07-08
EU527983,25.039868,121.511879,2007-07-08
U05876,-33.926207,18.419341,1987-07-08
