strain_name,latitude,longitude,date
AB037250,25.039868,121.511879,1998-07-08
AB037251,25.039868,121.511879,1998-07-08
AB037252,25.039868,121.511879,1998-07-08
AB037253,25.039868,121.511879,1998-07-08
AB037254,25.039868,121.511879,1998-07-08
AB037255,25.039868,121.511879,1998-07-08
AB037256,25.039868,121.511879,1998-07-08
AB037257,25.039868,121.511879,1998-07-08
AB037258,25.039868,121.511879,1998-07-08
AB037259,25.039868,121.511879,1998-07-08
AB037260,25.039868,121.511879,1998-07-08
AB037261,25.039868,121.511879,1998-07-08
AB037262,25.039868,121.511879,1998-07-08
AB037263,25.039868,121.511879,1998-07-08
AB037264,25.039868,121.511879,1998-07-08
AB037265,25.039868,121.511879,1998-07-08
AB051306,25.039868,121.511879,1998-07-08
AB051307,25.039868,121.511879,1998-07-08
AB051308,25.039868,121.511879,1998-07-08
AB051310,25.039868,121.511879,1998-07-08
AB051311,25.039868,121.511879,1998-07-08
AB051312,25.039868,121.511879,1998-07-08
AB051314,25.039868,121.511879,1998-07-08
AB051316,25.039868,121.511879,1998-07-08
AB051317,25.039868,121.511879,1998-07-08
AB051318,25.039868,121.511879,1998-07-08
AB051319,35.4436,139.638,1997-07-08
AB051320,35.4436,139.638,1997-07-08
AB051321,35.4436,139.638,1997-07-08
AB051325,35.4436,139.638,1997-07-08
AB051326,35.4436,139.638,1997-07-08
AB051327,35.4436,139.638,1997-07-08
AB051330,35.0178,135.8546,1997-07-08
AB053288,35.4436,139.638,1997-07-08
AB081375,35.4436,139.638,1997-07-08
AB081376,35.4436,139.638,1997-07-08
AB081377,35.4436,139.638,1997-07-08
AB081382,35.4436,139.638,1997-07-08
AB081383,35.4436,139.638,1997-07-08
AB081384,35.4436,139.638,1997-07-08
AB081387,35.4436,139.638,2000-07-08
AB183006,34.69,135.1955,2000-07-08
AB183007,34.69,135.1955,2000-07-08
AB183009,34.69,135.1955,2000-07-08
AB183010,34.69,135.1955,2000-07-08
AB239756,35.0178,135.8546,1997-07-08
AB247302,37.75,140.4668,2000-07-08
AB247303,37.75,140.4668,1997-07-08
AB247304,37.75,140.4668,1997-07-08
AB247305,37.75,140.4668,1997-07-08
AB247306,37.75,140.4668,1997-07-08
AB247307,37.75,140.4668,1997-07-08
AB247308,37.75,140.4668,1997-07-08
AB247309,37.75,140.4668,2001-07-08
AB247310,37.75,140.4668,1997-07-08
AB247311,37.75,140.4668,2000-07-08
AB550332,35.0178,135.8546,1997-07-08
AB550333,35.0178,135.8546,1997-07-08
AB575939,52.367935,4.900364,2000-07-08
AB575941,52.367935,4.900364,2007-07-08
AB575942,52.367935,4.900364,2007-07-08
AB575948,52.367935,4.900364,2010-07-08
AF119795,25.039868,121.511879,1998-07-08
AF119796,25.039868,121.511879,1998-07-08
AF136379,25.039868,121.511879,1998-07-08
AF176044,25.039868,121.511879,1998-07-08
AF304457,25.039868,121.511879,1998-07-08
AF304458,25.039868,121.511879,1998-07-08
AF304459,25.039868,121.511879,1998-07-08
AJ296213,51.499183,-0.12464066,1999-07-08
AJ300753,51.499183,-0.12464066,1999-07-08
AJ300754,51.499183,-0.12464066,1999-07-08
AJ300756,51.499183,-0.12464066,1996-07-08
AJ300760,51.499183,-0.12464066,1998-07-08
AJ300762,51.499183,-0.12464066,1999-07-08
AJ300763,51.499183,-0.12464066,1999-07-08
AM696279,48.861751,2.3186617,2006-07-08
AY126009,-35.308236,149.12515,1999-07-08
AY126010,-35.308236,149.12515,1999-07-08
AY126011,-35.308236,149.12515,1999-07-08
AY126012,-35.308236,149.12515,1999-07-08
AY126013,-35.308236,149.12515,1999-07-08
AY817062,25.039868,121.511879,1999-07-08
DQ341357,-35.308236,149.12515,1999-07-08
DQ381846,-35.308236,149.12515,1999-07-08
EU868611,1.2891639,103.8505,2008-07-08
FJ172159,1.2891639,103.8505,2008-07-08
FM208831,48.861751,2.3186617,2007-07-08
FM208832,48.861751,2.3186617,2007-07-08
U05876,-33.926207,18.419341,1987-07-08
